prefix,term,df,ttf
reduc,reduciria,282,292
reduc,reductones,274,439
reduc,reductionisms,273,302
reduc,reducionismos,267,279
reduc,reductone,263,428
reduc,reducimos,248,257
reduc,reduccions,244,284
recycl,recycling,514710,704536
recycl,recycled,144191,239778
recycl,recycle,62124,80513
recycl,recyclable,43150,52619
recycl,recyclability,21173,24220
recycl,recyclage,7462,10272
recycl,recycles,6129,6663
recycl,recycler,3086,4227
recycl,recyclers,2773,4205
recycl,recyclables,2220,3026
recycl,recycl,1754,2598
recycl,recyclization,1398,1596
recycl,recyclate,673,1199
recycl,recyclates,621,1130
recycl,recyclings,530,598
recycl,recyclingf,298,383
recycl,recyclages,237,246
recycl,recyclingpapier,174,191
recycl,recyclingverfahren,145,159
recycl,recyclen,133,151
recycl,recyclabilit,127,151
recycl,recyclant,111,118
recycl,recyclinggerechte,96,107
recycl,recyclingmaterial,96,117
recycl,recyclees,90,96
recycl,recyclingprozess,87,95
recycl,recyclent,84,85
recycl,recyclisierung,82,91
recycl,recyclingquoten,79,93
recycl,recycleurs,74,92
recycl,recyclisation,66,76
recycl,recyclingprozesse,65,70
recycl,recyclingquote,65,68
recycl,recyclee,64,66
recycl,recyclic,63,87
recycl,recyclingmaterialien,62,79
recycl,recyclingbeton,60,92
recycl,recycleable,58,67
recycl,recyclized,54,55
recycl,recyclation,53,61
recycl,recyclinghof,50,83
recycl,recyclemania,49,86
recycl,recyclinggerechten,49,52
recycl,recyclerie,46,63
recycl,recyclingunternehmen,46,49
recycl,recyclingbaustoffe,45,54
recycl,recyclingtechnologien,44,54
recycl,recyclabilite,43,52
recycl,recyclingprozessen,43,44
recycl,recyclerview,41,84
recycl,recyclizations,41,46
recycl,recyclingprodukte,39,51
recycl,recycleability,38,41
recycl,recyclingbaustoffen,38,47
recycl,recyclingpotenzial,37,37
recycl,recyclinganlagen,36,41
recycl,recyclingm,36,36
recycl,recyclat,35,40
recycl,recyclinganlage,35,40
recycl,recyclus,35,35
recycl,recyclingstrategien,34,36
recycl,recyclabilities,32,35
recycl,recyclingh,31,47
recycl,recyclingof,30,30
recycl,recyclingprozesses,30,36
recycl,recyclingtechnik,29,30
recycl,recyclebot,28,45
recycl,recycleur,28,35
recycl,recyclingindustrie,28,29
recycl,recyclingsystem,28,33
recycl,recyclingwirtschaft,28,29
recycl,recycla,26,38
recycl,recycleren,26,29
recycl,recyclingorientierte,26,27
recycl,recyclingverfahrens,26,26
recycl,recyclebar,25,25
recycl,recyclinggerechtes,25,31
recycl,recyclying,25,28
recycl,recyclingaktivit,24,24
recycl,recyclinganteil,24,24
recycl,recyclingstationen,24,25
recycl,recyclingd,23,27
recycl,recyclingkonzepte,23,23
recycl,recyclingrate,23,30
recycl,recyclart,22,26
recycl,recyclingprodukten,22,23
recycl,recyclisieren,22,22
recycl,recyclize,22,23
recycl,recyclebank,21,21
recycl,recyclinggerechter,21,21
recycl,recyclingmethoden,20,20
recycl,recyclopedia,20,29
recycl,recyclabe,19,19
recycl,recyclingkosten,19,19
recycl,recyclingsystemen,19,22
recycl,recycletem,18,20
recycl,recyclingbetriebe,18,18
recycl,recyclingfaehigkeit,18,23
recycl,recyclaten,17,24
recycl,recycleries,17,18
rash,rash,78539,113642
rash,rashba,14291,26535
rash,rashes,13216,16192
rash,rashid,9614,13011
rash,rasht,4212,5980
rash,rasheed,2166,2845
rash,rashi,1623,2849
rash,rashtriya,1281,1557
rash,rashed,1208,1593
rash,rashmi,1201,1518
rash,rashomon,1086,1780
rash,rashidi,912,1205
rash,rasha,844,1235
rash,rashad,823,1162
rash,rashly,791,830
rash,rashkind,532,768
rash,rashness,415,438
rash,rashidiya,403,640
rash,rashida,373,437
rash,rashoda,359,501
rash,rashidun,272,391
rash,rashtra,262,312
rash,rashdall,220,330
rash,rashidah,219,239
rash,rashevsky,209,274
rash,rashladnog,180,280
rash,rashidov,178,257
rash,rashodi,151,198
rash,rashidin,148,207
rash,rashleigh,143,173
rash,rashbam,137,287
rash,rashford,126,170
rash,rashidy,122,172
rash,rashode,112,132
rash,rashadi,110,115
rash,rashladni,108,138
rash,rashotte,108,118
rash,rashdi,103,122
rash,rasheid,101,115
rash,rashladnih,98,131
rash,rasheeduddin,97,127
rash,rashtrasant,94,122
rash,rashwan,92,112
rash,rashin,88,106
rash,rashdul,87,277
rash,rashdan,85,89
rash,rasher,85,107
rash,rashina,85,89
rash,rashladne,83,142
rash,rashodima,83,98
rash,rashidian,82,90
rash,rashkin,82,135
rash,rashtrapati,79,99
rash,rashe,77,89
rash,rashideen,74,122
rash,rasheeda,72,92
rash,rashedoge,69,69
rash,rashied,68,78
rash,rashna,67,84
rash,rashinagh,66,67
rash,rashii,64,166
rash,rashers,63,106
rash,rashladnim,63,76
rash,rashbass,61,66
rash,rashism,61,123
rash,rashti,57,87
rash,rashenny,56,57
rash,rashedi,55,76
rash,rashidia,52,65
rash,rashod,51,82
rash,rashtrakuta,50,65
rash,rashaad,47,72
rash,rashidai,46,46
rash,rashawn,45,52
rash,rashda,45,65
rash,rashidhani,45,45
rash,rashtrakutas,45,51
rash,rashbi,44,57
rash,rashladna,43,47
rash,rashladnom,43,48
rash,rashig,41,56
rash,rashel,40,55
rash,rasho,39,62
rash,rashiduddin,38,48
rash,rasheedi,37,43
rash,rashelle,35,36
rash,rashing,35,38
rash,rashkover,35,66
rash,rashkov,34,39
rash,rashs,34,41
rash,rashidpur,33,49
rash,rashiq,33,50
rash,rashal,32,33
rash,rashaan,31,39
rash,rashni,31,42
rash,rasheda,30,34
rash,rashedul,30,32
rash,rashidiy,30,38
rash,rashbrook,29,45
rash,rashidova,29,42
rainfall,rainfall,392722,854499
rainfall,rainfalls,9703,12560
rainfall,rainfallrunoff,163,175
rainfall,rainfalland,30,31
rainfall,rainfalling,30,38
rainfall,rainfallinduced,21,21
rainfall,rainfalldata,20,20
rainfall,rainfallin,20,20
rainfall,rainfallintensity,19,20
rainfall,rainfalll,19,19
rainfall,rainfallerosivity,17,26
rainfall,rainfallgaleta,10,10
rainfall,rainfallscorffdataverse,9,9
rainfall,rainfallis,8,8
rainfall,rainfallof,7,7
rainfall,rainfallrainfall,7,8
rainfall,rainfallrate,7,7
rainfall,rainfallsimulator,7,8
rainfall,rainfallamount,6,6
rainfall,rainfallevents,6,6
rainfall,rainfallpatterns,6,6
rainfall,rainfallas,5,5
rainfall,rainfallat,5,5
rainfall,rainfallevent,5,6
rainfall,rainfallfrom,5,5
rainfall,rainfallinfiltration,5,5
rainfall,rainfallrecords,5,5
rainfall,rainfallrescue,5,5
rainfall,rainfallstation,5,5
rainfall,rainfallwas,5,5
rainfall,rainfallamounts,4,4
rainfall,rainfallannual,4,5
rainfall,rainfalldependent,4,4
rainfall,rainfalldistribution,4,4
rainfall,rainfallmeasuring,4,4
rainfall,rainfallobservation,4,6
rainfall,rainfallqc,4,24
rainfall,rainfallrainwater,4,4
rainfall,rainfallsoil,4,4
rainfall,rainfalltriggered,4,4
rainfall,rainfallwere,4,4
rainfall,rainfally,4,4
rainfall,rainfallchy,3,3
rainfall,rainfalldepth,3,3
rainfall,rainfallderived,3,3
rainfall,rainfallduration,3,3
rainfall,rainfallduring,3,3
rainfall,rainfallerosivityfactor,3,3
rainfall,rainfallestimation,3,3
rainfall,rainfallextremes,3,3
rainfall,rainfallfeedback,3,3
rainfall,rainfallfor,3,3
rainfall,rainfallforest,3,3
rainfall,rainfallh,3,3
rainfall,rainfalli,3,3
rainfall,rainfallinterception,3,3
rainfall,rainfallmore,3,3
rainfall,rainfallon,3,3
rainfall,rainfallover,3,3
rainfall,rainfallpattern,3,3
rainfall,rainfallprediction,3,3
rainfall,rainfallseason,3,3
rainfall,rainfallsimulation,3,3
rainfall,rainfallsimulations,3,3
rainfall,rainfallstandard,3,3
rainfall,rainfalltiming,3,3
rainfall,rainfallto,3,3
rainfall,rainfallwater,3,3
rainfall,rainfalla,2,2
rainfall,rainfallanalysis,2,2
rainfall,rainfallassociated,2,2
rainfall,rainfallbased,2,2
rainfall,rainfallbench,2,5
rainfall,rainfallbetween,2,2
rainfall,rainfallclimate,2,2
rainfall,rainfalldischarge,2,2
rainfall,rainfalldischargedata,2,2
rainfall,rainfallduringnestlingstage,2,2
rainfall,rainfalles,2,2
rainfall,rainfallevaporation,2,2
rainfall,rainfallfromwestto,2,2
rainfall,rainfallhas,2,2
rainfall,rainfallimpact,2,2
rainfall,rainfallinput,2,2
rainfall,rainfallion,2,6
rainfall,rainfallique,2,2
rainfall,rainfallmanipulation,2,2
rainfall,rainfallmeasurement,2,2
rainfall,rainfallmeasuringmission,2,2
rainfall,rainfallmm,2,2
rainfall,rainfallprocess,2,2
rainfall,rainfallrch,2,2
rainfall,rainfallre,2,2
rainfall,rainfallregimes,2,2
rainfall,rainfallrelated,2,2
rainfall,rainfallrs,2,2
rainfall,rainfallsat,2,2
rainfall,rainfallsauthorskexinliuidwenpengzhaotsuyoshikinouchiidsee,2,2
rainfall,rainfallschance,2,2
rainfall,rainfallsdrainfallspatial,2,2
rain,rainfall,392722,854499
rain,rain,273857,454806
rain,rainy,87613,126125
rain,rainbow,86112,150614
rain,rainforest,60544,89542
rain,rainwater,37340,71177
rain,rains,31675,39239
rain,rainfed,31382,49535
rain,rainer,23799,30866
rain,rainforests,15621,19564
rain,rainfalls,9703,12560
rain,raining,8238,10302
rain,rainstorm,8201,16667
rain,raindrop,6787,11734
rain,raindrops,6069,9361
rain,rainha,5051,7061
rain,rainey,4348,6654
rain,rainstorms,4281,5856
rain,rainier,4236,6387
rain,raine,3790,6119
rain,rained,3326,3590
rain,rainbows,3266,4166
rain,raines,1769,2383
rain,rainflow,1634,2193
rain,rainout,1594,2262
rain,raina,1508,2314
rain,raingauge,1347,1934
rain,rainband,1198,2415
rain,rainbands,1053,1977
rain,raincoat,862,1135
rain,rainless,862,1096
rain,rainierensis,850,880
rain,rainhas,835,1955
rain,rainger,682,719
rain,raingauges,641,895
rain,rainmaker,589,886
rain,raineri,581,745
rain,rainsford,548,790
rain,rainbowensis,533,533
rain,rainiest,533,577
rain,rainmaking,515,796
rain,rainbowfish,466,822
rain,rainald,450,602
rain,raingage,389,641
rain,rainville,387,547
rain,rainak,384,409
rain,rainures,361,480
rain,raincoats,350,426
rain,rainboth,348,621
rain,raindance,293,381
rain,raintree,293,424
rain,rainbird,292,435
rain,raincloud,286,412
rain,rainmakers,274,366
rain,rainfor,271,380
rain,rainrate,258,415
rain,rainbelt,252,457
rain,rainfastness,242,449
rain,rainham,236,294
rain,raincy,233,275
rain,rainie,233,301
rain,rainm,219,226
rain,rainsplash,217,306
rain,rainin,214,255
rain,rainford,211,331
rain,rainure,210,289
rain,rainscreen,208,364
rain,rainproof,203,306
rain,rainwaters,201,242
rain,rainis,200,443
rain,raingages,192,252
rain,rainaldi,183,265
rain,rainn,180,261
rain,rainio,179,309
rain,rainich,170,249
rain,rainshadow,164,201
rain,rainfallrunoff,163,175
rain,rainfal,161,172
rain,raingardens,153,263
rain,rainex,148,214
rain,rainwear,137,184
rain,rainhae,132,197
rain,rainbo,129,150
rain,raini,126,183
rain,rainbolt,122,148
rain,rainette,120,170
rain,rainfordi,120,152
rain,rainrates,113,180
rain,rainerguentheri,110,161
rain,rainf,108,146
rain,rainfrog,106,121
rain,rainclouds,105,128
rain,rainman,100,197
rain,rainfull,98,112
rain,rainhorn,97,122
rain,raino,97,107
rain,rainolds,95,144
rain,rainero,94,106
rain,rainhill,94,109
rain,rainwash,94,124
pump,pump,529671,979611
pump,pumping,199996,312401
pump,pumps,147539,221157
pump,pumped,123231,171261
pump,pumpkin,24208,53577
pump,pumpkins,3601,5276
pump,pumpen,2519,3359
pump,pumpe,2421,3569
pump,pumpage,1740,3300
pump,pumpellyite,1265,2184
pump,pumper,1119,1429
pump,pumpability,1003,1456
pump,pumpkinseed,954,1797
pump,pumpless,799,1196
pump,pumpable,693,856
pump,pumpun,558,1094
pump,pumppujen,441,836
pump,pumppu,429,628
pump,pumpfunktion,395,519
pump,pumphrey,359,502
pump,pumpa,328,444
pump,pumphouse,322,424
pump,pumpernickel,288,355
pump,pumpdown,277,418
pump,pumpers,235,325
pump,pumpellianus,227,291
pump,pumput,219,276
pump,pumpout,214,305
pump,pumpy,212,315
pump,pumpwerk,201,205
pump,pumpt,189,220
pump,pumpupthavolume,181,239
pump,pumpin,168,198
pump,pumpar,161,242
pump,pumpspeicherkraftwerk,161,166
pump,pumppuj,150,297
pump,pumpulla,150,217
pump,pumpleistung,147,162
pump,pumpspeicherwerk,147,150
pump,pumppuja,144,166
pump,pumpi,143,227
pump,pumpprobe,139,144
pump,pumppua,130,152
pump,pumpelly,124,146
pump,pumpkinseeds,123,232
pump,pumpstation,118,147
pump,pumpungan,115,207
pump,pumpings,110,129
pump,pumpspeicherkraftwerke,102,118
pump,pumpsets,99,145
pump,pumpur,90,107
pump,pumpas,87,106
pump,pumpens,87,98
pump,pumpentherapie,84,101
pump,pumpf,84,93
pump,pumplinx,82,90
pump,pumpjack,80,134
pump,pumpkinbeetles,79,80
pump,pumpjet,78,199
pump,pumpuilla,77,90
pump,pumpspeicher,74,82
pump,pumpian,64,69
pump,pumpset,64,91
pump,pumpensysteme,63,67
pump,pumpu,62,74
pump,pumpturbine,61,73
pump,pumpspeicherwerke,60,60
pump,pumphose,59,780
pump,pumppuihin,59,66
pump,pumppuun,57,78
pump,pumplin,55,67
pump,pumpback,54,88
pump,pumpet,53,72
pump,pumppauksen,52,77
pump,pumpwerke,52,53
pump,pumpsystem,51,62
pump,pumpensystem,49,55
pump,pumpou,49,66
pump,pumpenleistung,48,54
pump,pumpensystemen,48,54
pump,pumpjacks,48,63
pump,pumpuista,48,52
pump,pumpom,47,55
pump,pumpulle,47,52
pump,pumparound,45,52
pump,pumpataan,45,46
pump,pumpekraftverk,45,134
pump,pumppaamon,45,89
pump,pumpspeicherkraftwerken,45,49
pump,pumpung,45,263
pump,pumpversagen,44,49
pump,pumpentechnik,43,80
pump,pumpuille,43,45
pump,pumphouses,42,45
pump,pumpspeicherbecken,42,42
pump,pumpversuche,42,54
pump,pumparna,41,60
pump,pumplaser,41,45
pump,pumpning,41,60
pump,pumppaamoiden,40,86
psycho,psychological,1500313,2526228
psycho,psychology,742964,1096329
psycho,psychosocial,302194,489802
psycho,psychometric,159615,230930
psycho,psychotherapy,145911,241025
psycho,psychologists,121655,168320
psycho,psycho,106489,141931
psycho,psychosis,98791,196836
psycho,psychologie,82660,116280
psycho,psychopathology,80428,124137
psycho,psychotic,78251,136094
psycho,psychoanalysis,74009,111221
psycho,psychoanalytic,68382,98871
psycho,psychologist,60851,75096
psycho,psychomotor,52932,79100
psycho,psychologically,48517,52896
psycho,psychotropic,39194,64141
psycho,psychophysical,36613,47960
psycho,psychosomatic,32630,48585
psycho,psychoactive,32028,47741
psycho,psychotherapeutic,30751,39217
psycho,psychophysiological,28412,40553
psycho,psychologique,25456,34051
psycho,psychopathological,23540,32030
psycho,psychodynamic,22452,33254
psycho,psychotherapie,21912,31244
psycho,psychologische,18989,22267
psycho,psychoses,18931,25285
psycho,psycholinguistic,17551,23212
psycho,psychogenic,15941,23817
psycho,psychologiques,15705,19166
psycho,psychopathy,15105,36623
psycho,psychopharmacology,15084,18272
psycho,psychoeducation,13802,22146
psycho,psychotherapists,13423,18830
psycho,psychometrically,12319,13348
psycho,psychologic,11887,15419
psycho,psychologischen,11521,13318
psycho,psychoanalytical,11227,13488
psycho,psychoeducational,11126,15956
psycho,psychol,10707,12058
psycho,psychoanalyse,10531,14009
psycho,psycholinguistics,10449,13157
psycho,psychopathic,10263,19064
psycho,psychometrics,9537,11368
psycho,psychotherapist,9420,11652
psycho,psychotria,9147,17226
psycho,psychophysics,9016,10959
psycho,psychoth,8974,12848
psycho,psychodidae,8688,10007
psycho,psychoanalyst,8444,9646
psycho,psychopathologie,7988,9898
psycho,psychopharmacological,7979,9886
psycho,psychotherapies,7838,10297
psycho,psychosoziale,6950,8220
psycho,psychoanalysts,6922,8216
psycho,psychoacoustic,6849,9738
psycho,psychophysiology,6507,8375
psycho,psychosexual,5966,8570
psycho,psychologischer,5915,6772
psycho,psychose,5661,7707
psycho,psychosozialen,5376,6573
psycho,psychostimulant,5171,7069
psycho,psychobiological,4918,6137
psycho,psychologue,4880,5880
psycho,psychodynamics,4809,5592
psycho,psychostimulants,4658,6562
psycho,psychoemotional,4646,6625
psycho,psychologues,4569,5601
psycho,psychologen,4442,5095
psycho,psychodrama,4418,8241
psycho,psychopathologies,4375,5226
psycho,psychoanalytische,4239,4860
psycho,psychosociale,4212,5612
psycho,psychodiagnostic,4179,4919
psycho,psychologii,4178,5256
psycho,psychoticism,4155,6132
psycho,psychoanalytischen,3925,4895
psycho,psychosociaux,3771,5000
psycho,psychologick,3691,4343
psycho,psychotherapeutische,3660,4172
psycho,psychotherapeutischen,3593,4211
psycho,psychologies,3568,4288
psycho,psychographic,3546,4907
psycho,psychologisch,3515,3976
psycho,psychotropics,3364,4983
psycho,psychosomatische,3325,3972
psycho,psychopaths,3239,5998
psycho,psychosen,3214,3872
psycho,psychobiology,3097,3587
psycho,psychoanalytically,2991,3305
psycho,psychosomatik,2760,3550
psycho,psychologiczne,2717,2956
psycho,psychogeriatric,2679,3947
psycho,psychopath,2616,4010
psycho,psychosomatischen,2612,3251
psycho,psychotropes,2454,3686
psycho,psychosomatics,2450,2891
psycho,psychotherapeuten,2434,3161
psycho,psychotics,2352,3061
psychiatr,psychiatric,469744,821949
psychiatr,psychiatry,357237,936715
psychiatr,psychiatrists,56334,91148
psychiatr,psychiatrist,40402,53302
psychiatr,psychiatrie,32176,43062
psychiatr,psychiatrische,8871,10896
psychiatr,psychiatrischen,8002,9937
psychiatr,psychiatrique,7812,10048
psychiatr,psychiatriques,6690,8799
psychiatr,psychiatrically,3371,3948
psychiatr,psychiatre,2757,3278
psychiatr,psychiatrischer,2613,2931
psychiatr,psychiatr,2521,3065
psychiatr,psychiatres,2151,2902
psychiatr,psychiatrisch,1952,2265
psychiatr,psychiatrii,994,1997
psychiatr,psychiatrick,703,948
psychiatr,psychiatryonline,701,788
psychiatr,psychiatria,487,790
psychiatr,psychiatrica,435,652
psychiatr,psychiatrics,327,360
psychiatr,psychiatrycznej,298,444
psychiatr,psychiatrycznych,293,392
psychiatr,psychiatrycznego,243,318
psychiatr,psychiatrical,238,284
psychiatr,psychiatrisches,237,251
psychiatr,psychiatricke,221,274
psychiatr,psychiatrycznym,195,248
psychiatr,psychiatrization,184,289
psychiatr,psychiatriegeschichte,154,166
psychiatr,psychiatriereform,148,162
psychiatr,psychiatryczne,148,167
psychiatr,psychiatra,142,158
psychiatr,psychiatrisation,122,146
psychiatr,psychiatri,115,132
psychiatr,psychiatrien,91,103
psychiatr,psychiatris,85,111
psychiatr,psychiatries,73,84
psychiatr,psychiatriepatienten,71,76
psychiatr,psychiatryczna,68,73
psychiatr,psychiatrickou,59,67
psychiatr,psychiatrischem,57,57
psychiatr,psychiatryczny,53,61
psychiatr,psychiatryczn,49,52
psychiatr,psychiatricdisorders,48,49
psychiatr,psychiatrized,48,60
psychiatr,psychiatrycznie,48,62
psychiatr,psychiatrieerfahrenen,45,50
psychiatr,psychiatrzy,44,55
psychiatr,psychiatricka,32,34
psychiatr,psychiatrisierung,32,32
psychiatr,psychiatrickeho,30,32
psychiatr,psychiatricmental,29,31
psychiatr,psychiatriekritik,26,31
psychiatr,psychiatrem,23,25
psychiatr,psychiatricum,23,47
psychiatr,psychiatrieerfahrene,23,26
psychiatr,psychiatriepflege,23,31
psychiatr,psychiatrylondon,22,37
psychiatr,psychiatriehistorische,21,21
psychiatr,psychiatrymark,21,21
psychiatr,psychiatricky,20,22
psychiatr,psychiatrieenquete,19,19
psychiatr,psychiatrieerfahrener,19,21
psychiatr,psychiatristfull,19,19
psychiatr,psychiatryczno,19,20
psychiatr,psychiatrycznymi,19,20
psychiatr,psychiatryfull,19,19
psychiatr,psychiatrythe,19,19
psychiatr,psychiatrieerfahrung,18,19
psychiatr,psychiatrickej,17,19
psychiatr,psychiatriser,16,16
psychiatr,psychiatrov,16,17
psychiatr,psychiatrow,16,16
psychiatr,psychiatrami,15,16
psychiatr,psychiatrieberichterstattung,15,16
psychiatr,psychiatryvolume,15,15
psychiatr,psychiatricand,14,14
psychiatr,psychiatrico,14,14
psychiatr,psychiatricpatients,14,14
psychiatr,psychiatricsymptoms,14,15
psychiatr,psychiatrieplanung,14,15
psychiatr,psychiatrik,14,14
psychiatr,psychiatrc,13,13
psychiatr,psychiatriepolitik,13,13
psychiatr,psychiatrizing,13,13
psychiatr,psychiatrictreatment,12,12
psychiatr,psychiatriehistorischen,12,15
psychiatr,psychiatrieplan,12,12
psychiatr,psychiatriereformen,12,13
psychiatr,psychiatriebericht,11,11
psychiatr,psychiatriepatient,11,12
psychiatr,psychiatrised,11,14
psychiatr,psychiatristsmark,11,11
psychiatr,psychiatryc,11,11
psychiatr,psychiatricassociation,10,10
psychiatr,psychiatricillness,10,11
psychiatr,psychiatrieversorgung,10,10
psychiatr,psychiatriezentrum,10,10
psychiatr,psychiatrize,10,10
protozoa,protozoa,42086,59138
protozoa,protozoan,40733,49652
protozoa,protozoal,7023,9134
protozoa,protozoans,5358,6389
protozoa,protozoarios,2051,2771
protozoa,protozoario,1255,1430
protozoa,protozoaires,935,1259
protozoa,protozoaire,495,535
protozoa,protozoaria,82,98
protozoa,protozoas,73,76
protozoa,protozoacidal,32,48
protozoa,protozoarias,29,40
protozoa,protozoarie,25,27
protozoa,protozoals,19,20
protozoa,protozoalar,17,18
protozoa,protozoae,15,20
protozoa,protozoarian,15,17
protozoa,protozoama,14,14
protozoa,protozoari,11,11
protozoa,protozoacides,10,10
protozoa,protozoar,10,10
protozoa,protozoasis,10,12
protozoa,protozoadb,8,22
protozoa,protozoarni,8,8
protozoa,protozoain,7,7
protozoa,protozoacide,6,6
protozoa,protozoary,6,10
protozoa,protozoansidentify,5,5
protozoa,protozoare,5,5
protozoa,protozoanparamecium,4,4
protozoa,protozoanparasite,4,4
protozoa,protozoantetrahymena,4,4
protozoa,protozoaries,4,4
protozoa,protozoars,4,4
protozoa,protozoai,3,3
protozoa,protozoalnich,3,3
protozoa,protozoangroups,3,3
protozoa,protozoanintracellular,3,3
protozoa,protozoarium,3,4
protozoa,protozoaa,2,2
protozoa,protozoadan,2,2
protozoa,protozoafbi,2,2
protozoa,protozoairesles,2,2
protozoa,protozoairios,2,3
protozoa,protozoaisin,2,2
protozoa,protozoalard,2,2
protozoa,protozoalardan,2,2
protozoa,protozoalardir,2,2
protozoa,protozoalarning,2,2
protozoa,protozoalen,2,2
protozoa,protozoales,2,2
protozoa,protozoalni,2,2
protozoa,protozoalnih,2,2
protozoa,protozoana,2,2
protozoa,protozoanal,2,4
protozoa,protozoancommunity,2,2
protozoa,protozoandiseases,2,2
protozoa,protozoangiardia,2,2
protozoa,protozoaning,2,2
protozoa,protozoanlar,2,4
protozoa,protozoanlardan,2,2
protozoa,protozoanparasites,2,3
protozoa,protozoansorogena,2,2
protozoa,protozoaof,2,2
protozoa,protozoaorios,2,4
protozoa,protozoarica,2,3
protozoa,protozoarne,2,2
protozoa,protozoarnich,2,2
protozoa,protozoarnih,2,2
protozoa,protozoarno,2,2
protozoa,protozoarului,2,3
protozoa,protozoases,2,2
protozoa,protozoastatic,2,2
protozoa,protozoastylonychia,2,2
protozoa,protozoat,2,2
protozoa,protozoaverwijderingscapaciteit,2,2
protozoa,protozoaagainst,1,1
protozoa,protozoaand,1,1
protozoa,protozoaapicomplexasarcomasti,1,1
protozoa,protozoaapproach,1,1
protozoa,protozoabelonging,1,1
protozoa,protozoaciliates,1,1
protozoa,protozoaciliophora,1,1
protozoa,protozoacommunitypondanaerobic,1,1
protozoa,protozoacomplications,1,1
protozoa,protozoacystoisospora,1,1
protozoa,protozoad,1,1
protozoa,protozoadisseminated,1,1
protozoa,protozoadoris,1,1
protozoa,protozoaduringa,1,1
protozoa,protozoaen,1,1
protozoa,protozoaentamoeba,1,1
protozoa,protozoaevaluation,1,1
protozoa,protozoaexist,1,1
protozoa,protozoaflagellatesbiofilmsurface,1,1
protozoa,protozoagiardia,1,1
protozoa,protozoagrowth,1,1
protozoa,protozoahelminths,1,1
protozoa,protozoainfection,1,1
protozoa,protozoainhalation,1,1
prevent,prevent,2098176,2293732
prevent,prevention,1964894,2764041
prevent,preventing,752036,832153
prevent,preventive,511682,678653
prevent,prevented,404449,446019
prevent,prevents,335302,354654
prevent,preventable,96091,113013
prevent,preventative,64568,74607
prevent,preventivas,38299,45264
prevent,preventiva,35610,47446
prevent,preventivo,26579,34636
prevent,preventif,16800,21255
prevent,preventivos,10307,11788
prevent,preventie,6063,7628
prevent,preventions,5400,5890
prevent,preventively,2956,3125
prevent,preventability,2825,4262
prevent,preventives,2425,2801
prevent,preventer,1947,2779
prevent,preventieve,1885,2339
prevent,preventivn,1708,2095
prevent,preventivamente,1395,1438
prevent,preventivni,1161,1341
prevent,preventivnih,1073,1362
prevent,preventivne,974,1134
prevent,preventivi,963,1107
prevent,preventief,858,1011
prevent,preventers,732,985
prevent,preventivt,600,735
prevent,preventionists,592,707
prevent,preventivno,568,648
prevent,preventiv,546,661
prevent,preventation,473,524
prevent,preventatives,471,557
prevent,preventral,438,509
prevent,preventivnich,406,476
prevent,preventatively,374,387
prevent,preventa,368,533
prevent,preventivnim,361,406
prevent,preventifs,316,347
prevent,preventivnog,316,388
prevent,preventiu,313,390
prevent,preventionof,285,287
prevent,preventional,270,304
prevent,preventrals,268,407
prevent,preventionist,263,292
prevent,preventorium,245,295
prevent,preventivna,244,266
prevent,preventivmedel,221,595
prevent,preventi,207,242
prevent,preventionand,200,205
prevent,prevente,180,188
prevent,preventor,157,201
prevent,preventieprogramma,155,210
prevent,preventthe,142,142
prevent,preventivniho,135,163
prevent,preventiebeleid,127,157
prevent,preventivnu,125,136
prevent,preventivnega,116,148
prevent,preventius,114,126
prevent,preventivista,114,133
prevent,preventioninfobytes,101,101
prevent,preventible,97,99
prevent,preventio,95,101
prevent,preventivemeasures,95,96
prevent,preventitive,85,102
prevent,preventol,85,131
prevent,preventorio,84,120
prevent,preventivnimi,81,84
prevent,preventivnom,81,84
prevent,preventionin,72,73
prevent,preventors,69,84
prevent,preventiemaatregelen,68,80
prevent,preventadall,66,88
prevent,preventionebooksview,66,66
prevent,preventionsarbete,62,79
prevent,preventingthe,61,61
prevent,preventure,60,140
prevent,preventionmmwr,59,59
prevent,preventioncancer,58,58
prevent,preventricular,58,67
prevent,preventoria,56,58
prevent,preventin,54,54
prevent,preventon,54,56
prevent,preventriculus,53,111
prevent,preventcd,52,80
prevent,preventivnoj,52,58
prevent,preventncd,50,74
prevent,preventifnya,49,56
prevent,preventivmedelsr,49,123
prevent,preventza,49,87
prevent,preventionsprogram,48,72
prevent,preventionthe,47,47
prevent,preventioneach,45,45
prevent,preventt,44,74
prevent,preventiestrategie,43,51
prevent,preventionsarbetet,43,57
prevent,preventsthe,42,42
prevent,preventieakkoord,41,59
prevent,preventionjournal,41,50
prepare,prepared,2365786,2846233
prepare,prepare,590551,689642
prepare,preparedness,135149,217148
prepare,prepares,52147,54660
prepare,preparer,4965,5750
prepare,preparers,3080,4954
prepare,preparednessenvironmental,2563,2563
prepare,preparees,1001,1080
prepare,preparen,872,882
prepare,preparee,760,795
prepare,preparent,489,511
prepare,preparem,429,433
prepare,preparedby,267,269
prepare,preparetion,160,170
prepare,preparedfrom,98,101
prepare,preparedfor,90,90
prepare,preparez,77,88
prepare,preparedwith,69,70
prepare,preparering,67,86
prepare,preparei,66,69
prepare,prepareing,64,66
prepare,preparemos,57,57
prepare,prepareren,57,66
prepare,preparedand,56,58
prepare,preparedto,56,56
