document_id,external_id,name,file_path
1557172170,6a65a2a0-5828-4799-81fa-9d46f4a382c4,Industry structures and knowledge structures,
3128202,6a8d4bf8-1f3b-4aa4-b2c9-d58dda955b28,Dopamine‐Assisted Rapid Construction of Zwitterionic Polymeric Coating for Improved Antifouling and Bactericidal Properties,
3314455,6a936ff4-f087-4ca2-af71-9e60edf59c76,Improving patient outcomes by assessing unmet social needs: A preliminary study in a urologic oncology clinic.,
47914,6aa2af1e-d26d-49f5-9cbc-50baf5d26658,Decolorization of palm oil mill effluent using selected indigenous bacteria,
94153,6adc7788-a93d-4885-946f-cd69ddabf44b,Strategies for characterization of fractured rock using cross-borehole electrical tomography,
432914910,6b26dd40-bcdb-4350-a4fc-d42fad032171,,
2444431,6b664ca7-2d3b-46f1-ade6-0b1cc7cce0ab,,
69973,6be63b05-2e45-4df0-83a0-6283565472f3,THE EFFECT OF PACKAGING METHODS AND STORAGE TEMPERATURES ON THE ANTIOXIDANT AND ANTIMICROBIAL ACTIVITIES OF MALATYA CHEESE,
3640,6c07300d-5c54-4c6d-9851-ebea1aedfa0c,,
40052,6c0efa5d-49ef-4ca9-bc18-00f31c5f4d67,A Novel Instrumentation System for Monitoring of Foot Ulcer,
3161,6c1e0cac-2ee7-4509-ac7d-fa33d26146a6,Modelling COVID-19 outbreak on the Diamond Princess ship using the public surveillance data,
115451007,6c785663-c106-46f8-9fe2-96a9ef066f0a,Identification of bacterial genes required for diatom-bacteria interactions,
286497,6c9c17d7-0fed-4134-990b-1cbffe305a2d,Molecular Profiling of Bacterial Communities via 16S rRNA Gene Based Approaches – Focus T-RFLP,
8639,6ca7966d-25c9-43af-89ca-e324b29cb4a6,Empowerment of women through agricultural activities in Jammu region of Jammu and Kashmir,
2313805,6d159ba4-821c-4f13-aba6-f55dc14caeb0,"Risk assessment of the Sedongpu high-altitude and ultra-long-runout landslide in the lower Yarlung Zangbo River, China",
765900,6d239540-3dba-4a38-88ed-bec7ce456603,Short-term effects of nCPAP on nasal mucociliary clearance and mucus transportability in healthy subjects,
2077327,6d31209a-f88e-4e8e-a2cb-b260b4106f81,MIGRATION AND ITS IMPACT ON THE DEMOGRAPHIC TRANSITION IN THE COUNTRIES OF THE EUROPEAN UNION,
514583,6d32ebde-4aae-4743-9f96-cb68f6007f42,Placental hypoxia: What have we learnt from small animal models?,
19235,6d8114ab-1b32-47f8-b841-4b2f550cb497,Comment on egusphere-2025-4506,
3085274,6da35dbc-b74c-45f1-a527-9a9615eec462,Analysis and optimization of a quasi-isothermal compression and expansion cycle for ocean compressed air energy storage (OCAES),
6827,6dfa61f5-5a7b-4e07-b291-7f937c5c4cfb,A Study on Smoking Status and Related Factors for Attempt at Smoking among Middle School Students,
83008,6e00bc2d-9e90-419e-b6d1-c220ea977ccd,"Ableism, Human Rights, and the COVID-19 Pandemic: Healthcare-Related Barriers Experienced by Deaf People in Aotearoa New Zealand",
7617,6e085479-7797-41a5-bcf2-10c99b2e8972,The impact of the IECEx Scheme on the global availability of explosion protected apparatus-update 2000 (parts I-III),
112351785,6e0c2cd3-0fe9-41f7-beba-dcf46d1d43e3,Case Report: Three-dimensional printed prosthesis reconstruction for patello-femoral large osteochondral defects in a patient with distal femoral giant cell tumour: A case report,
506552772,6e4686da-9a1c-44ac-a741-bbea4b041d4b,VITAMIN D AND ITS EFFECT ON THE DEVELOPMENT OF RICKITIS IN CHILDREN,
1650618,6e607096-0866-4d64-b752-3b534ad6251c,Waste Away,
53144,6e975306-e918-4856-b2d5-d4da8502e1c1,Characterization of clay and nanoclay extracted from a semi-arid Vertisol and investigation of their carbon sequestration potential,
6236,6ea897cc-92b5-4fb2-ae2f-095c09882c34,Application of fecal steroid techniques to the reproductive endocrinology of female verreaux's Sifaka (<i>Propithecus verreauxi</i>),
509757,6ecd2828-ee52-4a95-9042-425ed458b877,Alternative feedstuffs for swine in Colombia: what are our options?,
2037028445,6eee85ed-07cf-4f62-94c1-cf6a0b215eb9,Mental Health and Positive Impact of Man Made Disasters and Natural Disasters in Pakistan: A Comparative Study,
5204184321,6f5b6de0-ea91-435d-be55-caaef1747406,Immigration: Europe and the USA—common cause or American exceptionalism?,
1863750,6f60a14d-8b83-4d24-b483-4f93afc816da,Extra-lightweight MgB2 composites aimed for future aircrafts and spacecrafts,
636499051,6f7623d8-81ca-4966-b6fb-da8630041eaf,The Kalman Filter in Power Quality – Theory and Applications,
3176,6f8b8ffb-d1ae-4467-a46f-fc34070dae7f,Evaluating community participation in development projects,
2080,6fb4e655-f3f1-4185-b959-c41cb01450bc,,
91277692,6ffccfd2-f69b-490f-98dc-cf8a96881294,Climate Change and Litigation: Human Rights as a Tool for Climate Justice,
8163,7000c6f6-f543-4d2b-978a-9be9edc3e7be,Exploring the Use of Passive Samplers for the Surveillance of Avian Influenza Viruses in Wetlands: A Laboratory and Field Validation Study,
684727,70788c75-f428-48cb-9fad-dfa163426750,Castor oil based interpenetrating polymer networks. II. Synthesis and properties of emulsion polymerized products,
4458,70a22b23-d555-4b8a-8554-88e383f5cf05,Editorial: Freedom,
1153168112,71798a58-14c0-4a87-979b-022457f2496e,"ODP069 A Clinical audit on the diagnosis and management of Vitamin D Deficiency at Scarborough General Hospital, United Kingdom",
984242,719d80ee-c0d3-454a-b3dd-f65a53da73fa,Soil-site suitability evaluation for coconut and oil palm in the soils of Ozat River valley of southern Saurashtra region of Gujarat,
4573992207,71b788c8-f6e6-4177-8aac-91c64721aec6,"Abusive Koaches:* “There Ought to be a Law!....Oh, Wait! There is!”",
80884,71cbd5ed-3977-4963-b5b5-fa1ee05d81c5,"Functional, Structural and Biochemical Features of Plant Serinyl-Glutathione Transferases",
33511484,7205c549-cb66-44b0-aef1-b984a06b7df2,Impact of Tides and Surges on Fluvial Floods in Coastal Regions,
4360,7214200b-0e3a-4925-8e45-084962f29c9c,Unveiling the Role of the Metal Oxide/Sn Perovskite Interface Leading to Low Efficiency of Sn-Perovskite Solar Cells but Providing High Thermoelectric Properties,
23577000,7279ac44-cb19-447c-832e-ae353aac9d9b,Cost and carbon footprint comparison of mobile pulmonary rehabilitation (m-PR) and centre-based pulmonary rehabilitation,
10796156,72d1783c-eb77-4217-8cc7-4c44812b2297,Children's Health and Well-Being in a Changing Climate,
213077974,734b0cb4-1f35-4adc-858f-3de6f8208a9c,MEASURING STRUCTURE STRESS DISTRIBUTION USING LOCK-IN INFRARED THERMOGRAPHY TECHNIQUE,
379644011,735258bb-15e3-4f21-8b7a-673301782912,Observation of black carbon in Northern China in winter of 2018–2020 and its implications for black carbon mitigation,
4206540,73cfdb52-8ec4-400d-bed7-23300238b636,"Dielectric dispersion, relaxation and molecular interaction of pyrazine binary mixtures",
72762100,74323af2-3746-43c5-86bd-255281d34de0,"Feasibility of Comprehensive, Unattended Ambulatory Polysomnography in School-Aged Children",
38170158,743a030e-91dd-4853-9fd1-509fef47422c,Curbing religious conflicts through inter-religious dialogue initiatives: exploring the provision of library and information service option,
427962244,748cb69a-cc13-4f59-be5a-1db973749969,Ticks (Ixodoidea) of Medical and Veterinary Interest From Birds in the British Isles,
8763,75596830-f891-4a3d-9658-3918228b47a8,The Interagency Security Committee and Security Standards for Federal Buildings,
2767426718,75798a6f-e1b5-41ae-9d4e-bb1641469fa3,Effects of COVID-19 on Variations of Taxpayers in Tourism-Reliant Regions: The Case of the Mexican Caribbean,
411265159,75ad430c-bede-4f27-a010-cf9d79116f6b,Sex Work Patterns Among Transgender and Gender Diverse People: A Latent Class Analysis,
8641,75c45cb7-b7ae-4119-800f-23ab6a097aab,Unt,
6194330,767fe6ab-1426-4063-9b83-a079b5d5def3,[Exosome-Mediated Small RNA Delivery For Gene Therapy].,
95967,76c0464f-39eb-432c-9f84-2a9390446365,"Productivity, Safety, and Regulation in Underground Coal Mining: Evidence from Disasters and Fatalities",
48137002,76f9a36b-2a0b-4342-a26f-e2d601f4280a,Ground-based remote sensing of corn evapotranspiration under limited irrigation practices,
6633,7730c9af-4de2-4106-ac87-9491c4957603,Retraction Notice: The energy emissions produced by the human being and their practical use,
9446,77578611-66d8-4571-abc4-715541403956,Marine heatwaves depress metabolic activity and impair cellular acid-base homeostasis in reef-building corals regardless of bleaching susceptibility,
37559216,776ef4c4-c6f4-4cf7-b03b-e356346b374b,Effect of biochar on nitrification from vegetable-planting acid soil,
6114248,777d003a-1240-422c-bae9-a98bae82dbb1,Approximated Ensemble Learning Driven Boosting Method for Breast Cancer Prediction on Multi-modal Clinical Datasets,
635778148,781ffda1-fa94-4e77-a368-47733e2ba67c,Autonomous Navigation with Collision Avoidance and Position Adjustment for a Robotic Welding System,
3269087,784beed8-4493-48a6-b1ee-d9a75a57c42d,,
89746811,7883c93e-2e46-49a0-a366-709c982e7482,War Metaphors in Feminist Discourse: A Subversive Position against Ethical Violence,
4082571503,78983b90-4b65-4ae8-ae9e-52a69a22faf5,Sex Dimorphism in Serum Lecithin: Cholesterol Acyltransferase and Lipoprotein Lipase Activities in Adult Sickle Cell Anaemia Patients with Proteinuria,
345642929,78bde397-d526-4250-879d-c68b858728de,Mapping of 137Cs deposition over eastern France 16 years after the Chernobyl accident,
6380196,790ad4b9-377d-4d0c-acb7-4f25c292e74b,Descent of the nation: Kinship and citizenship in Lebanon,
4162,790e5435-c9b0-4c38-a087-49c97a8e12cd,China in 2021,
65186275,792c2bd9-5008-4960-a9c7-c033eb33fdcc,"OffshoreMuster: An Integrated Real Time Localisation, Mustering and Evacuation Management System for Offshore Oil &amp; Gas Health and Safety Operations",
382503560,79eff6cd-3596-4b7f-a593-3f01d4da1685,Bayesian fractional stochastic models for controlled release mechanisms in nanoparticle drug delivery,
90695,7a3e0023-3d30-43b8-8462-4b2cf8658791,Élaboration et caractérisation de nouvelles membranes composites à conduction protonique pour les piles à combustible,
670527,7a739ece-ea97-4057-a285-006ec03a80c9,,
869058,7a82fb09-6f2e-4a90-a1fb-bb236b516222,"Protective effects of an antiulcer agent, ecabet sodium on colorectal carcinogenesis in rodents.",
16650030,7b0e9d69-b9c9-4389-bb3d-14e9a1352978,Mechanically Robust Phase‐Change Multiscale‐Architected Metastructures Integrating Asymmetric MXene/T‐CNF Aerogel for Thermal Energy Storage and Electromagnetic Interference Shielding,
276752,7b233388-6c80-4401-b525-b3c6abf282c9,"Cultural Institutions as Formative Elements in the Work of Behrens, Utzon and Kahn",
2137327377,7b2e93d4-e0da-4f22-81ec-23a2d8f22835,,
8910992,7b3498af-e6a3-4f1d-89ac-bfc110796ec9,"Evaluation of Aquifer Vulnerability Using Drastic Model and GIS: A Case Study of Mysore City, Karnataka, India",
247219,7b3521d1-1bdc-45cb-a1f4-b755043f546f,Technological prospection of aquafaba: a study of patent applications and trends in the food market,
180466,7ba5d7eb-538e-433a-9b40-56abbdaf9637,,
78351,7bc30e67-153c-4aed-aae0-fba932d5224c,"Effect of pre-treatment and drying temperature on physical properties, bioactive compounds and antioxidant activity of Gac powder",
7329087,7c0ebe57-a3dd-41ae-9c0a-509b8737a38a,THE CAUSE AND MECHANISM OF VITRINITE REFLECTANCE ANOMALIES,
576361,7c26e633-0d28-4444-b67d-baadc300c055,A physically-based modelling framework for operational forecasting of river ice breakup,
9364889,7c5e5646-7654-436b-b7a3-9372a0919df9,A Bacterial Disease of Cigarette Beetle Larvae1,
61638,7c6b7fb0-490d-48fb-a428-ad206082f7b3,Developing spatial models of health service access and utilisation to define health equity in Kenya,
4982,7cc96b14-6f4e-42c5-beb5-f28e3ff42b64,,
840259,7d37e342-b76b-4cdf-8ebd-d38b771d208b,,
2336124673,7d3f24f9-4b6d-4184-85ce-3584267e3310,Regulating GM foods in the 1980s and 1990s,
29366337,7d4e142c-8f8a-47d4-8157-ec7354e04829,A material-independent gas sensing concept by coupling MEMS and acoustic resonance,
1336477806,7d7b1592-30fe-470b-8995-0cc561d89e3d,Regional Collaboration for Aircraft Accident Investigation as Impetus for Aviation Safety in Africa,
1539498,7db133d3-9a7a-45ef-95e6-e683a5034931,CURRENT DEVELOPMENTS AND TRENDS IN THE LAW AND ADMINISTRATION OF WATER RESOURCES—A COMPARATIVE STATE-OF-THE-ART APPRAISAL,
38182,7e86ba10-8575-4d09-b3cc-739d14822b6f,,
3882416,7ed03818-6ac3-4edd-a1a0-5e30a532d2af,,
4512498,7f307e66-edbf-4574-acb6-78af397fbdfb,Establishing Invasion System of Medical Dispute,
969074,7f4fe865-570a-47be-a9a4-ee8b814f5b78,Labourers working on a house foundation,
74529645,7f68ebcf-b865-4d14-adc5-82ccc52537f4,Bases moléculaires de l'adaptation du protéome à haute pression dans les Archées extrémophiles,
416607088,7fa59bce-f482-4867-b637-f91cad0001c7,Health Hazards in the Dry Cleaning Industry: A Preliminary Report of a Survey of Dry Cleaning Establishments in the Detroit Metropolitan Area,
915491,80620106-aabe-4d34-9e82-fd2e843150cd,Hydraulic Fracturing Improves Recovery in a Layered Reservoir Under Waterflood in Kazakhstan,
10417,80bd13cc-aba8-4a20-bcc6-df34bf44ae25,"Rhino-orbital Aspergillosis\' a rising concern during COVID-19 pandemic: A clinical study from Kolar district, South India",
9580,810f85cd-45d8-4b7d-b2d1-b37bf9c02bff,Fibonacci Stoichiometry and Superb Performance of Nb&amp;lt;sub&amp;gt;16&amp;lt;/sub&amp;gt;W&amp;lt;sub&amp;gt;5&amp;lt;/sub&amp;gt;O&amp;lt;sub&amp;gt;55&amp;lt;/sub&amp;gt; and Related Super-Battery Materials,
31364,811857d6-5f79-4a5d-97d6-9984e13ad171,Analysis of Temperature Effect on the Mechanical Behavior of Euler–Bernoulli Nanocantilever Using Molecular Dynamics Simulation Method,
97642654,8186dfda-d8ef-44f9-a2b6-7cb1c2950a3c,QUANTIFICATION OF THE SOCIAL COST OF NOISE IN FRANCE AND APPLICATION OF THE METHODOLOGY TO THE ILE-DE-FRANCE REGION,
32631,81f1ddd5-52ad-4e29-880a-a76a2253ca37,Factors Related to Retention of Postgraduate Trainees in Obstetrics–Gynecology at the Korle-Bu Teaching Hospital in Ghana,
227953,82e7e372-55a4-4f60-b4fa-5fbb4cafff0e,АНАЛІЗ СУЧАСНИХ МЕТОДІВ ОБРОБКИ БОБОВИХ ТА ЇХ ВПЛИВУ НА ПОЖИВНУ ЦІННІСТЬ ТА ЗАСВОЮВАНІСТЬ СИРОВИНИ,
30475,831704d2-9518-47cc-8c8c-72643ff7099b,"Clinic, Imaging, and Histopathological Diagnosis in Connective Tissue Disease Related Interstitial Lung Disease",
644069041,837c7a14-7090-435e-a3ed-7b19dd4c760b,Try [2022] Alibaba ACP-Cloud1 PDF Braindumps &amp; Practice Questions,
5163486702,83d587f9-123a-46f4-bedb-3bf8f441cc41,"Viruses, Exploits, Malware and Security Issues on IoT Devices",
90393,83d916c8-318a-44d0-a048-ac253b76622d,Compressive properties of titanium sheet at elevated temperatures,
4265383882,840ff7e2-f298-4e80-88b8-a82d19f90df3,Identifikasi Daerah Rawan Rob Untuk Evaluasi Tata Ruang Pemukiman Di Kabupaten Demak,
150135317,842310c0-f9cd-45c4-bf08-701cec66f94e,Perspective: The Serum Dilution Test,
741668,847013f9-8a5c-421a-ad05-da2f4d864343,Some medical aspects of radionuclide intakes,
8463,8481b566-5d87-4948-a477-7d97eeb3a055,Association Between Vitamin D and Cortisol Concentrations Among Pregnant Women,
4386165423,84a56dc2-a0b5-4542-87e9-6173b03eaf09,Bacteria-mediated green synthesis of ZnO nanoparticles via,
47342667,8566dd87-aed1-4295-85b2-00354e47c6af,Diagnosis and management of schistosomiasis,
4299928059,85e8950a-3e86-4a7d-9f41-c1a1f537f513,Feeding Steel Strip Technology in Continuous Casting Process: A Review,
37705,87075eaa-857f-452a-8b88-bdab38c3a7df,,
82816,87318eeb-0cb3-4b6e-a342-a881cd87a700,柔性衬底/刚性薄膜应力褶皱有序结构形成的动态过程,
2179,878af6fb-263d-4b1f-ab46-c744d6ed2df2,Methane conversion into methanol by biotechnological processes: Challenges and perspectives,
767348,87a5f596-8b2a-4fda-b423-4fc08f762de4,"Physicochemical, structural, and functional properties of protein fractions and protein isolate from jackfruit seeds",
9948451,87b1b41c-6cb5-46be-8ec8-ae1446a86825,Evaluating the Impact of Refrigerated Transport Trucks (Rtts) in China on Climate Change from the Life Cycle Perspective,
288058697,88985e78-9f1b-49b3-9f59-09b184b60c91,,
3322946278,88bdbaac-a901-421f-9718-a5b63d7fc98a,Ion transport in hypertension: are changes in the cell membrane responsible?,
1735207144,88c97b5e-6c8b-4f40-a3ce-59fcbc9569ba,Incorporating free‐flowing rivers into global biodiversity targets: Prioritization and targeted interventions to maintain ecological integrity,
58762,8949736c-3dbd-485e-8d8e-f22548c9f996,An IoT-based ensemble framework for climate change monitoring and forecasting of disasters,
26825,89a8c4ac-a24a-47e0-b627-2f8208eaf4b1,"Detroit-Moscow-Detroit: An Architecture for Industrialization 1917–1945 ed. by Jean-Louis Cohen, Christina E. Crawford, and Claire Zimmerman (review)",
23748986,89dda65a-3aa5-4126-b40f-396ed0aace68,Effect of Alum Treatments on Turfgrass Coverage and Runoff Losses during Establishment,
46517,8ad8749f-dfca-4796-806e-ea33bf1d67dd,Investigation on improving the multi-operating condition performance of a rotary compressor based on variable stiffness valve,
270933,8b27bad3-a58a-4bbd-861f-02f69102751b,,
6296,8b5b8139-49f7-4944-99da-86e4b1e6f923,Transition Modeling for Low Pressure Turbines Using Computational Fluid Dynamics Driven Machine Learning,
72336610,8b706986-c99c-4daf-950f-a602b8e92ddc,,
61050399,8b77705f-431d-401e-aa0c-5a0cc13a8024,Mechanical response of KDP single crystal using nanoindentation technique,
532637,8bbd2ec5-eb05-4b20-90b5-7d013917f969,A New Perspective on Precision Treatment for Psoriasis Based on Traditional Chinese Medicine Pattern Differentiation,
925828864,8c3eeaa1-b55d-49c0-8694-3dbf5cd7b247,Relevansi arsitektur kerja sama penanggulangan bencana oleh ASEAN melalui pendekatan multi-sektor dan multi-bencana,
52662,8c4a7055-ef75-41c6-ab40-95d237b59a61,"Spatio-Temporal Variation and Future Sustainability of Net Primary Productivity from 2001 to 2021 in Hetao Irrigation District, Inner Mongolia",
839392,8c85c162-3caf-4370-a671-f8b1ba75aa31,,
96847892,8c925d94-e0e0-47bf-b2ea-fc53eb5d0b42,,
3301596,8cd3bc05-aaf5-4074-afd9-f3023cb08d55,Quality Analysis of Friction Stir Welded Butt Joints by Means of Experiments and Simulations,
1508,8d09ba8a-be6e-4c15-a6aa-3e2a40dd0039,Web Optimization of Compression Ignition Aviation Engine Crankshaft,
83903059,8d3b695e-ec3b-4d0c-aa8a-2c74b8c3f9ca,Moral Economy and Cultural Work,
597949,8d3f3c04-cfa6-4e82-9faa-d7349c528ab3,Nutritional Profile of Fish Powder Made from Tuna By-Products: Establishment and Evaluation,
5803764,8db3a75f-ef5c-40c3-b42d-c6ea20547c61,Sphingolipid metabolic flow controls phosphoinositide turnover at the <i>trans</i> Golgi network,
14205,8e32070d-9f3c-4286-ba07-58f32cd64661,Chronic shedding of Campylobacter species in beef cattle,
4935,8e5f6dfb-46a8-47ea-b33a-509b14079a1d,Factors Affecting Sorghum Production in Tanzania,
19700,8e824a9f-110c-4856-9d74-ca2ad1eb1a98,,
5220687338,8ec20bdd-a3d2-448d-b485-2dacb8b5199f,RNN-based Mental Fatigue Prediction using EEG Data in High-Stress Environments,
642701896,8ef4835e-b340-475d-95a9-ba04c79a41c5,Textiles mejorados para el tratamiento del linfedema,
3821959,8f0a3f3c-6760-4ac4-ba46-edeb85ddc6ad,4-Aminobipheny1 Hemoglobin Adducts in Fetuses Exposed to the Tobacco Smoke Carcinogen In Utero,
63673,8f63e40e-9fba-41a0-80ce-e466a339eb49,The movement detection on the landslide surface by using Terrestrial Laser Scanning,
828059,8fcc8a6b-b7e8-44e6-86d5-baecc949459a,,
2881444016,9030242a-03a6-424f-9025-751812cbf88c,Harboring Sustainability: Assessing the Carbon Footprint of Maritime Fender Systems for Sustainable Ports,
1677110707,906f7dba-7ab3-4e57-9d1d-acc6dc81793a,Pre-existing conditions and the COVID-19 pandemic : the factors driving female television journalists to leave the news industry,
2868483055,909c6e6f-b6d2-483e-b6bd-497b429853a3,Two Years After A Disappointing RCT In Camden: Reassessing Value And Building Ecosystems Of Care,
9168858,91096c71-d5d6-4803-a826-a4d76395cc58,Comparison of Slip-Line Solutions With Experiment,
11544,9125fcab-bcc4-4354-9e1d-25b16d32b963,"Solid Base Catalysts: Generation, Characterization, and Catalytic Behavior of Basic Sites",
3670,91606530-668e-467d-9aa6-2be3616eb1c7,Analysis of Indoor Air Pollution by CO and VOC in a Smart Building,
3324,9198a82a-e217-483c-86bb-d6f342972561,Analysis of water cycle characteristics and soil water movement in the agricultural irrigation area in Inner Mongolia,
663724998,91ec9415-8960-49e1-b28c-05d00245a674,ValRun: GMP-grade Manufacturing and Quality Control of a Non-Virally engineered Advanced Therapy Medicinal Product for Personalized Treatment of Age-Related Macular Degeneration,
762213666,91ecd02a-f1d7-424d-8690-c6728f727779,Who will survive in the next disaster? The associations between sociodemographics and typhoon protective behaviors,
474978,932c0aac-a473-44b3-9b4b-d2993cff0927,CONVERSION OF THE 2.5MV SUPER HILAC INJECTOR POWER SUPPLY FROM 5mA TO 50mA FOR BORON NEUTRON CAPTURE THERAPY* 1,
149753415,9331f6c9-341b-4a74-8c97-544789992906,WAYS TO MOTIVATE EMPLOYEES IN AN ORGANIZATION,
154103116,93430d01-2fe1-4294-b0a7-c5ee0e283787,Summary on River Basin Water Resources Allocation Practice and Institutional Arrangements of China,
42777,934ca284-0afc-48f5-8d6d-2ac6b153d07a,An Energy Efficient Modulation Scheme for Body-Centric Terahertz (THz) Nanonetworks,
9587,9394bc32-630d-4128-8dfc-04448776fd1f,"Climate and mortality in Australia: retrospective study, 1979-1990, and predicted impacts in five major cities in 2030",
6171,93addcee-b8c0-4ff9-9ac6-763f9e5e69d7,,
2626776044,93d67106-92ee-41ef-bbba-3de9d412b87e,"Analysis of Perceived Effects of Climate Variation on Fish Farming in Rivers State, Nigeria",
9066,93d6baca-f804-494f-8cd8-5992690c850b,Editor’s Introduction,
7529,941a2dde-d76a-40f9-999b-d707188d8b3c,,
54553239,944ffce2-8cd1-40b8-9f8e-67ac555b0a9f,"P0949EFFECT OF DIETARY PHOSPHORUS RESTRICTION ON FIBROBLAST GROWTH FACTOR,KLOTHO AND BODY COMPOSITION IN CHRONIC KIDNEY DISEASE PATIENTS",
453092,9505f9db-5012-4f10-b35b-f366acec02df,The economic emergence of modern Japan,
3209604,956eacb5-cf63-4f96-9469-c01c02dff853,Photoplethysmogram (PPG)-Based Blood Pressure Estimation using Vision Transformer Networks: A Deep Learning Approach,
85722109,961f3bf9-0c1e-40c1-8385-4667dc9303aa,,
23358,966f36ec-b1f0-4be8-907d-16dfc4857d22,Assessing the economic efficiency of local structural protection measures - prevent-building - a tool for building insurances,
19966,96cfedc7-a996-4889-b776-ed69ba02dcdf,Bestimmung von Kohlenstoff und Wasserstoff in organischen Verbindungen,
90784,97c8eefc-90c8-4bff-88db-060837352172,Investigating the composition and distribution of microplastics surface biofilms in coral areas,
30983921,97eb1a3f-c9f4-4c88-94a2-74c28c6f7441,,
704433831,982b5f05-65fb-4b76-9632-fbac54cb6b96,Air Pollution and the Inner-City.,
5132764536,984ed9ce-6777-41d7-8f1a-5e839ed80fae,“Lactic acid influences iron assimilation by a fungal pathogen via the iron reductive uptake pathway”,
3702,985bdb95-a186-44df-9e15-78ab493b2a8f,,
9204,98fafed0-2af9-4735-9144-b800300a36a2,Disturbance of iron metabolism related genes in advanced heart failure,
796764453,998f105f-fbf2-4618-9b11-0afc1fa125f6,,
48856424,9a44b2d1-0060-4ba3-841a-12428fa21320,Quantitative electrochemical EPR,
193763675,9a7d7176-25ea-477f-b4e0-3f489d87cfaa,,
876814862,9a88d970-b715-487e-b6ad-6d2d9465b6d1,Evaluation of Knowledge and Practice Regarding Lifestyle Modification among Hypertensive Patients Attending at A Private Chamber of Chattogram,
731154288,9ae92e2c-f788-4166-ae2e-e26bb1c6134f,Machine learning to characterize and explain the fine-scale temporal variability of UHI,
1394985309,9aeb9c49-4971-40a4-bf70-68295a73072f,"Argentina, Brasil, Chile e México",
2244677359,9b006557-dcfa-4813-8f6d-41c5c5f85b18,Osadnictwo kultur rolniczych w dorzeczu środkowej Kłodnicy a atrakcyjnośc krajobrazu,
1639845,9b035268-26ed-4dab-8314-a9665a006281,"»If we don’t organise for ourselves, who else will?«",
1299,9b6d750d-01df-4b93-88a7-167fe0b19ec3,Accretion and ablation in deformable solids with an Eulerian description: examples using the method of characteristics,
13913808,9c4c5a2a-a804-4958-a071-a8371d91ad77,Orval Overall: A Forgotten Pitcher from the Cubs' Dynastic Past,
2487831788,9c7af01e-7e78-4462-9b05-701f0e139638,Bioenergetics of the bottlenose dolphin (Tursiiops truncatus),
1760290,9c92329e-45e0-487f-a14c-f91a5a9c2cff,"Toulouse, septembre 2001 : incidences du risque industriel dans une grande ville",
8034041,9d1bec51-3434-4c0a-afe5-0241c1eb1b27,,
669645396,9d267a90-f276-47fb-b62f-8a7570919890,Liability Issues in the Context of Artificial Intelligence: Legal Challenges and Solutions for AI-Supported Decisions,
1851372,9d480e4a-80cb-4988-abb7-7b8322293e0a,Fast Oxide Ion Conductionin Ba<sub>3</sub>MoNbO<sub>8.5</sub> Enhanced by Acceptor Substitutionand Dehydration,
877606,9d6fa9de-a334-4b13-8e8e-2ed76f286205,,
384045,9d8fb08a-481a-47c2-af57-951265154472,Organic soil amendment effects on soil hydrology in an almond orchard evaluated using time-lapse electrical resistivity tomography,
162058,9d934c48-1dee-4269-b75a-4af7e6f32671,Health Risks Associated With Cigar Smoking,
178692345,9dc46a0b-7152-49c6-b814-de34f0a76f58,The importance of considering human well-being to understand social preferences of ecosystem services,
3395255329,9e612e7b-ef99-41a0-a6da-a2242698246c,Comment on egusphere-2025-28,
442929,9e72594d-6881-4f9b-ae11-935d8dd57683,MAIZE STREAK VIRUS - EFFECT OF TEMPERATURE ON VECTOR AND VIRUS,
2652123312,9ed0833b-d08c-42b2-81b7-4a356661cf48,"Mind the gap regarding the knowledge of infant exposure to mycotoxins, acrylamide, bisphenols and heavy metals through human milk",
24718,9f05824a-babd-48db-8212-a06e7b2655ac,Hepatotoxicity and chromosomal abnormalities evaluation due to single and repeated oral exposures of chromium oxide nanoparticles in Wistar rats,
6799579,9f2a08f6-9415-4aef-8430-54215cba76a1,Overall performance of water distribution system: a methodology,
1606,9f315091-01ce-4c1b-ab07-40cc4aa69762,PRESERVATION OF THE ORGANIZATION'S LABOR POTENTIAL IN CONDITIONS OF LABOR SCARP MARKET CONDITIONS: PREVENTION OF EMPLOYEE BURNOUT,
4323715220,9fbb7d79-726e-4ae9-b4eb-240ff60ec7c4,An intelligent forecasting system in Internet of Agriculture Things sensor network,
104911684,9fd6fce0-e935-49c9-a54b-42b524650770,Interference mitigation spectrum allocation for energy efficient OFDMA femtocell networks,
9293570,9fdec7b1-b28f-4688-ab97-332ab1a30a01,Profiling Acrylamide Levels in Street-Vended and Fast Foods from Indian Culinary Practices,
2347708,a0a922c8-0935-48c8-a9ce-5ff833a1f2f8,Unknown fault recognition and diagnosis under domain and class shift via neighborhood invariance learning and cross-domain mixup,
99182,a19a1184-976f-4148-9606-db4ed53961eb,The residual crude glycerol enhancement of the ammoniacal nitrogen bioremediation by microalgae and bacteria consortium with concomitant production of PHAS and pigments of industrial interest,
8665608,a20a50c7-fca3-42a0-bdb5-d39fa6ba77a0,Susceptibility of Tetranychus urticae to the Alkaloidal Extract of Zanthoxylum schreberi Bark: Phenotypic and Biochemical Insights for Biotechnological Exploitation,
67321494,a223bca2-a5d4-4b08-b24a-cda72263ba70,Upper and Lower Extremity Injury Pattern and Severity of Motorbike Accident – A Retrospective Study,
